"","año","mes","ccaa","nivel","volumen"
"7683","2021","Junio","Castilla-La Mancha","3",40937.57
"7684","2021","Junio","Castilla-La Mancha","4",8722.93
"7685","2021","Junio","Castilla-La Mancha","5",13090.19
"7686","2021","Junio","Cataluña","1",99367.14
"7687","2021","Junio","Cataluña","2",114819.13
"7688","2021","Junio","Cataluña","3",124308.02
"7689","2021","Junio","Cataluña","4",27578.26
"7690","2021","Junio","Cataluña","5",43906.77
"7691","2021","Junio","Extremadura","1",11106.6
"7692","2021","Junio","Extremadura","2",15284.13
"7693","2021","Junio","Extremadura","3",19515.49
"7694","2021","Junio","Extremadura","4",4004.89
"7695","2021","Junio","Extremadura","5",5329.29
"7696","2021","Junio","Galicia","1",31631.17
"7697","2021","Junio","Galicia","2",39982.15
"7698","2021","Junio","Galicia","3",56793.08
"7699","2021","Junio","Galicia","4",10062.04
"7700","2021","Junio","Galicia","5",11035.02
"7701","2021","Junio","Islas Baleares","1",18142.21
"7702","2021","Junio","Islas Baleares","2",16493.25
"7703","2021","Junio","Islas Baleares","3",19508.74
"7704","2021","Junio","Islas Baleares","4",3999.67
"7705","2021","Junio","Islas Baleares","5",6376.91
"7706","2021","Junio","La Rioja","1",3286.02
"7707","2021","Junio","La Rioja","2",3884.5
"7708","2021","Junio","La Rioja","3",5068.42
"7709","2021","Junio","La Rioja","4",1192.05
"7710","2021","Junio","La Rioja","5",1442.19
"7711","2021","Junio","Madrid, Comunidad de","1",44269.02
"7712","2021","Junio","Madrid, Comunidad de","2",92984.97
"7713","2021","Junio","Madrid, Comunidad de","3",121977.08
"7714","2021","Junio","Madrid, Comunidad de","4",24007.66
"7715","2021","Junio","Madrid, Comunidad de","5",34292.69
"7716","2021","Junio","Murcia, Región de","1",16510.54
"7717","2021","Junio","Murcia, Región de","2",22565.51
"7718","2021","Junio","Murcia, Región de","3",24353.12
"7719","2021","Junio","Murcia, Región de","4",4739.27
"7720","2021","Junio","Murcia, Región de","5",8000.48
"7721","2021","Junio","Navarra, Comunidad Foral de","1",4469.44
"7722","2021","Junio","Navarra, Comunidad Foral de","2",9074.56
"7723","2021","Junio","Navarra, Comunidad Foral de","3",12545.71
"7724","2021","Junio","Navarra, Comunidad Foral de","4",2238.29
"7725","2021","Junio","Navarra, Comunidad Foral de","5",2388.88
"7726","2021","Junio","País Vasco","1",17078.93
"7727","2021","Junio","País Vasco","2",37073.35
"7728","2021","Junio","País Vasco","3",49194.18
"7729","2021","Junio","País Vasco","4",9198.02
"7730","2021","Junio","País Vasco","5",10252.08
"7731","2021","Junio","Valenciana, Comunidad","1",67271.46
"7732","2021","Junio","Valenciana, Comunidad","2",70074.93
"7733","2021","Junio","Valenciana, Comunidad","3",88626.84
"7734","2021","Junio","Valenciana, Comunidad","4",19471.08
"7735","2021","Junio","Valenciana, Comunidad","5",29207.37
"7736","2021","Marzo","Andalucía","1",98939.24
"7737","2021","Marzo","Andalucía","2",108524.65
"7738","2021","Marzo","Andalucía","3",171712.37
"7739","2021","Marzo","Andalucía","4",34337.4
"7740","2021","Marzo","Andalucía","5",47153.88
"7741","2021","Marzo","Aragón","1",14543.03
"7742","2021","Marzo","Aragón","2",22216.26
"7743","2021","Marzo","Aragón","3",30261.21
"7744","2021","Marzo","Aragón","4",6837.59
"7745","2021","Marzo","Aragón","5",7491.43
"7746","2021","Marzo","Asturias, Principado de","1",13079.48
"7747","2021","Marzo","Asturias, Principado de","2",17367.47
"7748","2021","Marzo","Asturias, Principado de","3",24311.77
"7749","2021","Marzo","Asturias, Principado de","4",4678.32
"7750","2021","Marzo","Asturias, Principado de","5",4546.93
"7751","2021","Marzo","Canarias","1",41399.3
"7752","2021","Marzo","Canarias","2",31601.61
"7753","2021","Marzo","Canarias","3",41339.07
"7754","2021","Marzo","Canarias","4",9118.81
"7755","2021","Marzo","Canarias","5",11840.26
"7756","2021","Marzo","Cantabria","1",6355.31
"7757","2021","Marzo","Cantabria","2",7596.66
"7758","2021","Marzo","Cantabria","3",13380.61
"7759","2021","Marzo","Cantabria","4",2626.88
"7760","2021","Marzo","Cantabria","5",2679.19
"7761","2021","Marzo","Castilla y León","1",25551.08
"7762","2021","Marzo","Castilla y León","2",36911.73
"7763","2021","Marzo","Castilla y León","3",57561.06
"7764","2021","Marzo","Castilla y León","4",12360.94
"7765","2021","Marzo","Castilla y León","5",11191.44
"7766","2021","Marzo","Castilla-La Mancha","1",25224.34
"7767","2021","Marzo","Castilla-La Mancha","2",28242.84
"7768","2021","Marzo","Castilla-La Mancha","3",49254.77
"7769","2021","Marzo","Castilla-La Mancha","4",9990.76
"7770","2021","Marzo","Castilla-La Mancha","5",10078.47
"7771","2021","Marzo","Cataluña","1",97712.78
"7772","2021","Marzo","Cataluña","2",112014.83
"7773","2021","Marzo","Cataluña","3",146037.27
"7774","2021","Marzo","Cataluña","4",32271.63
"7775","2021","Marzo","Cataluña","5",42883.3
"7776","2021","Marzo","Extremadura","1",10925.75
"7777","2021","Marzo","Extremadura","2",15584.57
"7778","2021","Marzo","Extremadura","3",21387.41
"7779","2021","Marzo","Extremadura","4",4690.33
"7780","2021","Marzo","Extremadura","5",5033.66
"7781","2021","Marzo","Galicia","1",30472.77
"7782","2021","Marzo","Galicia","2",40155.67
"7783","2021","Marzo","Galicia","3",61445.4
"7784","2021","Marzo","Galicia","4",11812.06
"7785","2021","Marzo","Galicia","5",11473.4
"7786","2021","Marzo","Islas Baleares","1",20178.76
"7787","2021","Marzo","Islas Baleares","2",16659.23
"7788","2021","Marzo","Islas Baleares","3",23369.97
"7789","2021","Marzo","Islas Baleares","4",5381.54
"7790","2021","Marzo","Islas Baleares","5",7442.15
"7791","2021","Marzo","La Rioja","1",2798.7
"7792","2021","Marzo","La Rioja","2",3976.62
"7793","2021","Marzo","La Rioja","3",6787.77
"7794","2021","Marzo","La Rioja","4",1505.42
"7795","2021","Marzo","La Rioja","5",1374.08
"7796","2021","Marzo","Madrid, Comunidad de","1",47670.71
"7797","2021","Marzo","Madrid, Comunidad de","2",90787.28
"7798","2021","Marzo","Madrid, Comunidad de","3",141216.48
"7799","2021","Marzo","Madrid, Comunidad de","4",27357.03
"7800","2021","Marzo","Madrid, Comunidad de","5",32219.1
"7801","2021","Marzo","Murcia, Región de","1",17628.16
"7802","2021","Marzo","Murcia, Región de","2",20262.55
"7803","2021","Marzo","Murcia, Región de","3",27605.44
"7804","2021","Marzo","Murcia, Región de","4",5928.49
"7805","2021","Marzo","Murcia, Región de","5",7485.38
"7806","2021","Marzo","Navarra, Comunidad Foral de","1",5562.85
"7807","2021","Marzo","Navarra, Comunidad Foral de","2",10391.14
"7808","2021","Marzo","Navarra, Comunidad Foral de","3",16083.64
"7809","2021","Marzo","Navarra, Comunidad Foral de","4",2904.68
"7810","2021","Marzo","Navarra, Comunidad Foral de","5",2662
"7811","2021","Marzo","País Vasco","1",19875.6
"7812","2021","Marzo","País Vasco","2",36859.45
"7813","2021","Marzo","País Vasco","3",56900.09
"7814","2021","Marzo","País Vasco","4",10721.43
"7815","2021","Marzo","País Vasco","5",10777.2
"7816","2021","Marzo","Valenciana, Comunidad","1",67145.14
"7817","2021","Marzo","Valenciana, Comunidad","2",66113.18
"7818","2021","Marzo","Valenciana, Comunidad","3",104887.46
"7819","2021","Marzo","Valenciana, Comunidad","4",22489.5
"7820","2021","Marzo","Valenciana, Comunidad","5",26510.31
"7821","2021","Mayo","Andalucía","1",103343.91
"7822","2021","Mayo","Andalucía","2",108844.1
"7823","2021","Mayo","Andalucía","3",146677.46
"7824","2021","Mayo","Andalucía","4",32089.79
"7825","2021","Mayo","Andalucía","5",49479.59
"7826","2021","Mayo","Aragón","1",13485.55
"7827","2021","Mayo","Aragón","2",21033.83
"7828","2021","Mayo","Aragón","3",26571.44
"7829","2021","Mayo","Aragón","4",5893.31
"7830","2021","Mayo","Aragón","5",6448.82
"7831","2021","Mayo","Asturias, Principado de","1",12595.78
"7832","2021","Mayo","Asturias, Principado de","2",15762.63
"7833","2021","Mayo","Asturias, Principado de","3",22312.24
"7834","2021","Mayo","Asturias, Principado de","4",4278.54
"7835","2021","Mayo","Asturias, Principado de","5",4327.65
"7836","2021","Mayo","Canarias","1",40859.29
"7837","2021","Mayo","Canarias","2",32128.51
"7838","2021","Mayo","Canarias","3",40656.98
"7839","2021","Mayo","Canarias","4",9190.01
"7840","2021","Mayo","Canarias","5",11143.58
"7841","2021","Mayo","Cantabria","1",5868.47
"7842","2021","Mayo","Cantabria","2",7305.67
"7843","2021","Mayo","Cantabria","3",12823.26
"7844","2021","Mayo","Cantabria","4",2324.25
"7845","2021","Mayo","Cantabria","5",2582.5
"7846","2021","Mayo","Castilla y León","1",24700.76
"7847","2021","Mayo","Castilla y León","2",36075.91
"7848","2021","Mayo","Castilla y León","3",50858.35
"7849","2021","Mayo","Castilla y León","4",11796.42
"7850","2021","Mayo","Castilla y León","5",10447.98
"7851","2021","Mayo","Castilla-La Mancha","1",23810.9
"7852","2021","Mayo","Castilla-La Mancha","2",26852.51
"7853","2021","Mayo","Castilla-La Mancha","3",39856.33
"7854","2021","Mayo","Castilla-La Mancha","4",9435.23
"7855","2021","Mayo","Castilla-La Mancha","5",10424.37
"7856","2021","Mayo","Cataluña","1",98572.67
"7857","2021","Mayo","Cataluña","2",117333.71
"7858","2021","Mayo","Cataluña","3",133545.8
"7859","2021","Mayo","Cataluña","4",29077.66
"7860","2021","Mayo","Cataluña","5",41292.93
"7861","2021","Mayo","Extremadura","1",12086.31
"7862","2021","Mayo","Extremadura","2",14224.5
"7863","2021","Mayo","Extremadura","3",20845.79
"7864","2021","Mayo","Extremadura","4",3864.81
"7865","2021","Mayo","Extremadura","5",5890.63
"7866","2021","Mayo","Galicia","1",31631.77
"7867","2021","Mayo","Galicia","2",40564.49
"7868","2021","Mayo","Galicia","3",57871.59
"7869","2021","Mayo","Galicia","4",10582.67
"7870","2021","Mayo","Galicia","5",11130.12
"7871","2021","Mayo","Islas Baleares","1",19133.42
"7872","2021","Mayo","Islas Baleares","2",17185.89
"7873","2021","Mayo","Islas Baleares","3",19084.46
"7874","2021","Mayo","Islas Baleares","4",4232.88
"7875","2021","Mayo","Islas Baleares","5",7015.11
"7876","2021","Mayo","La Rioja","1",2812.18
"7877","2021","Mayo","La Rioja","2",4064.71
"7878","2021","Mayo","La Rioja","3",5238.68
"7879","2021","Mayo","La Rioja","4",1404.74
"7880","2021","Mayo","La Rioja","5",1274.81
"7881","2021","Mayo","Madrid, Comunidad de","1",44446.84
"7882","2021","Mayo","Madrid, Comunidad de","2",89477.1
"7883","2021","Mayo","Madrid, Comunidad de","3",129191.63
"7884","2021","Mayo","Madrid, Comunidad de","4",25404.48
"7885","2021","Mayo","Madrid, Comunidad de","5",33779.51
"7886","2021","Mayo","Murcia, Región de","1",17172.28
"7887","2021","Mayo","Murcia, Región de","2",27701.8
"7888","2021","Mayo","Murcia, Región de","3",25773.74
"7889","2021","Mayo","Murcia, Región de","4",5434.84
"7890","2021","Mayo","Murcia, Región de","5",7429.2
"7891","2021","Mayo","Navarra, Comunidad Foral de","1",4665.65
"7892","2021","Mayo","Navarra, Comunidad Foral de","2",10322.76
"7893","2021","Mayo","Navarra, Comunidad Foral de","3",15700.15
"7894","2021","Mayo","Navarra, Comunidad Foral de","4",2645.59
"7895","2021","Mayo","Navarra, Comunidad Foral de","5",2902.59
"7896","2021","Mayo","País Vasco","1",16161.99
"7897","2021","Mayo","País Vasco","2",36175.89
"7898","2021","Mayo","País Vasco","3",51771.21
"7899","2021","Mayo","País Vasco","4",10140.64
"7900","2021","Mayo","País Vasco","5",10266.62
"7901","2021","Mayo","Valenciana, Comunidad","1",67752.95
"7902","2021","Mayo","Valenciana, Comunidad","2",68182.95
"7903","2021","Mayo","Valenciana, Comunidad","3",82625
"7904","2021","Mayo","Valenciana, Comunidad","4",20007.75
"7905","2021","Mayo","Valenciana, Comunidad","5",29178.01
"7906","2021","Noviembre","Andalucía","1",88214.54
"7907","2021","Noviembre","Andalucía","2",88684.99
"7908","2021","Noviembre","Andalucía","3",144554.17
"7909","2021","Noviembre","Andalucía","4",33354.1
"7910","2021","Noviembre","Andalucía","5",44581.46
"7911","2021","Noviembre","Aragón","1",12345.39
"7912","2021","Noviembre","Aragón","2",19721.37
"7913","2021","Noviembre","Aragón","3",26831.3
"7914","2021","Noviembre","Aragón","4",6242.16
"7915","2021","Noviembre","Aragón","5",6112.9
"7916","2021","Noviembre","Asturias, Principado de","1",10779.79
"7917","2021","Noviembre","Asturias, Principado de","2",12729.94
"7918","2021","Noviembre","Asturias, Principado de","3",23617.25
"7919","2021","Noviembre","Asturias, Principado de","4",4650.91
"7920","2021","Noviembre","Asturias, Principado de","5",4603.82
"7921","2021","Noviembre","Canarias","1",38095.47
"7922","2021","Noviembre","Canarias","2",26626.44
"7923","2021","Noviembre","Canarias","3",42937.84
"7924","2021","Noviembre","Canarias","4",8575.56
"7925","2021","Noviembre","Canarias","5",11776.29
"7926","2021","Noviembre","Cantabria","1",5750.71
"7927","2021","Noviembre","Cantabria","2",6156.49
"7928","2021","Noviembre","Cantabria","3",12590.91
"7929","2021","Noviembre","Cantabria","4",1917.88
"7930","2021","Noviembre","Cantabria","5",2324.67
"7931","2021","Noviembre","Castilla y León","1",24133.11
"7932","2021","Noviembre","Castilla y León","2",31683
"7933","2021","Noviembre","Castilla y León","3",52722.49
"7934","2021","Noviembre","Castilla y León","4",12441.31
"7935","2021","Noviembre","Castilla y León","5",10972.59
"7936","2021","Noviembre","Castilla-La Mancha","1",21338.57
"7937","2021","Noviembre","Castilla-La Mancha","2",22770.15
"7938","2021","Noviembre","Castilla-La Mancha","3",42215.87
"7939","2021","Noviembre","Castilla-La Mancha","4",9126.7
"7940","2021","Noviembre","Castilla-La Mancha","5",10283.15
"7941","2021","Noviembre","Cataluña","1",91954.31
"7942","2021","Noviembre","Cataluña","2",100589.76
"7943","2021","Noviembre","Cataluña","3",129477.38
"7944","2021","Noviembre","Cataluña","4",32918.96
"7945","2021","Noviembre","Cataluña","5",42200.86
"7946","2021","Noviembre","Extremadura","1",10424.25
"7947","2021","Noviembre","Extremadura","2",13126.91
"7948","2021","Noviembre","Extremadura","3",20259.85
"7949","2021","Noviembre","Extremadura","4",4493.12
"7950","2021","Noviembre","Extremadura","5",5175.65
"7951","2021","Noviembre","Galicia","1",27704.12
"7952","2021","Noviembre","Galicia","2",36636.97
"7953","2021","Noviembre","Galicia","3",51548.85
"7954","2021","Noviembre","Galicia","4",10586.55
"7955","2021","Noviembre","Galicia","5",9847.02
"7956","2021","Noviembre","Islas Baleares","1",17436.54
"7957","2021","Noviembre","Islas Baleares","2",15561.47
"7958","2021","Noviembre","Islas Baleares","3",19295.74
"7959","2021","Noviembre","Islas Baleares","4",4608.79
"7960","2021","Noviembre","Islas Baleares","5",6423.61
"7961","2021","Noviembre","La Rioja","1",3102.02
"7962","2021","Noviembre","La Rioja","2",3160
"7963","2021","Noviembre","La Rioja","3",6558.35
"7964","2021","Noviembre","La Rioja","4",1287.35
"7965","2021","Noviembre","La Rioja","5",1440.18
"7966","2021","Noviembre","Madrid, Comunidad de","1",42442.26
"7967","2021","Noviembre","Madrid, Comunidad de","2",79241.64
"7968","2021","Noviembre","Madrid, Comunidad de","3",120630.14
"7969","2021","Noviembre","Madrid, Comunidad de","4",26544.5
"7970","2021","Noviembre","Madrid, Comunidad de","5",31244.98
"7971","2021","Noviembre","Murcia, Región de","1",16481.34
"7972","2021","Noviembre","Murcia, Región de","2",19075.83
"7973","2021","Noviembre","Murcia, Región de","3",24823.16
"7974","2021","Noviembre","Murcia, Región de","4",5878.69
"7975","2021","Noviembre","Murcia, Región de","5",7170.91
"7976","2021","Noviembre","Navarra, Comunidad Foral de","1",4298.77
"7977","2021","Noviembre","Navarra, Comunidad Foral de","2",8417.46
"7978","2021","Noviembre","Navarra, Comunidad Foral de","3",12904.95
"7979","2021","Noviembre","Navarra, Comunidad Foral de","4",2689.82
"7980","2021","Noviembre","Navarra, Comunidad Foral de","5",2270.7
"7981","2021","Noviembre","País Vasco","1",17287.02
"7982","2021","Noviembre","País Vasco","2",32088.26
"7983","2021","Noviembre","País Vasco","3",51469.9
"7984","2021","Noviembre","País Vasco","4",10282.13
"7985","2021","Noviembre","País Vasco","5",9544.85
"7986","2021","Noviembre","Valenciana, Comunidad","1",60936.62
"7987","2021","Noviembre","Valenciana, Comunidad","2",57590.07
"7988","2021","Noviembre","Valenciana, Comunidad","3",88778.78
"7989","2021","Noviembre","Valenciana, Comunidad","4",21193.49
"7990","2021","Noviembre","Valenciana, Comunidad","5",24604.42
"7991","2021","Octubre","Andalucía","1",90823.2
"7992","2021","Octubre","Andalucía","2",100606.08
"7993","2021","Octubre","Andalucía","3",145840.55
"7994","2021","Octubre","Andalucía","4",33419.34
"7995","2021","Octubre","Andalucía","5",47341.25
"7996","2021","Octubre","Aragón","1",13541.18
"7997","2021","Octubre","Aragón","2",21300.39
"7998","2021","Octubre","Aragón","3",28425.74
"7999","2021","Octubre","Aragón","4",6486.37
"8000","2021","Octubre","Aragón","5",6639.07
"8001","2021","Octubre","Asturias, Principado de","1",11684.55
"8002","2021","Octubre","Asturias, Principado de","2",14392.49
"8003","2021","Octubre","Asturias, Principado de","3",25663.18
"8004","2021","Octubre","Asturias, Principado de","4",5163.85
"8005","2021","Octubre","Asturias, Principado de","5",4563.68
"8006","2021","Octubre","Canarias","1",37113.39
"8007","2021","Octubre","Canarias","2",25899.36
"8008","2021","Octubre","Canarias","3",41783.56
"8009","2021","Octubre","Canarias","4",8459.98
"8010","2021","Octubre","Canarias","5",11611.63
"8011","2021","Octubre","Cantabria","1",5883.98
"8012","2021","Octubre","Cantabria","2",6346.36
"8013","2021","Octubre","Cantabria","3",12405.95
"8014","2021","Octubre","Cantabria","4",2380.11
"8015","2021","Octubre","Cantabria","5",2533.04
"8016","2021","Octubre","Castilla y León","1",26113.4
"8017","2021","Octubre","Castilla y León","2",37381.02
"8018","2021","Octubre","Castilla y León","3",53901.18
"8019","2021","Octubre","Castilla y León","4",12047.62
"8020","2021","Octubre","Castilla y León","5",10896.06
"8021","2021","Octubre","Castilla-La Mancha","1",23635.78
"8022","2021","Octubre","Castilla-La Mancha","2",23206.11
"8023","2021","Octubre","Castilla-La Mancha","3",39222.57
"8024","2021","Octubre","Castilla-La Mancha","4",9505.53
"8025","2021","Octubre","Castilla-La Mancha","5",10833.69
"8026","2021","Octubre","Cataluña","1",100719.34
"8027","2021","Octubre","Cataluña","2",119066.25
"8028","2021","Octubre","Cataluña","3",134922.09
"8029","2021","Octubre","Cataluña","4",30837.89
"8030","2021","Octubre","Cataluña","5",43539.71
"8031","2021","Octubre","Extremadura","1",11094.88
"8032","2021","Octubre","Extremadura","2",15044.13
"8033","2021","Octubre","Extremadura","3",20643.11
"8034","2021","Octubre","Extremadura","4",4573.31
"8035","2021","Octubre","Extremadura","5",5722.34
"8036","2021","Octubre","Galicia","1",31204.47
"8037","2021","Octubre","Galicia","2",42825.05
"8038","2021","Octubre","Galicia","3",56256.5
"8039","2021","Octubre","Galicia","4",11257.54
"8040","2021","Octubre","Galicia","5",10739.58
"8041","2021","Octubre","Islas Baleares","1",18636.36
"8042","2021","Octubre","Islas Baleares","2",15776.94
"8043","2021","Octubre","Islas Baleares","3",18683.93
"8044","2021","Octubre","Islas Baleares","4",4683.41
"8045","2021","Octubre","Islas Baleares","5",6322.48
"8046","2021","Octubre","La Rioja","1",2931.48
"8047","2021","Octubre","La Rioja","2",2783.54
"8048","2021","Octubre","La Rioja","3",5862.88
"8049","2021","Octubre","La Rioja","4",1435.27
"8050","2021","Octubre","La Rioja","5",1360.65
"8051","2021","Octubre","Madrid, Comunidad de","1",45570.36
"8052","2021","Octubre","Madrid, Comunidad de","2",82563.87
"8053","2021","Octubre","Madrid, Comunidad de","3",124985.28
"8054","2021","Octubre","Madrid, Comunidad de","4",26661.37
"8055","2021","Octubre","Madrid, Comunidad de","5",32630.29
"8056","2021","Octubre","Murcia, Región de","1",16662.53
"8057","2021","Octubre","Murcia, Región de","2",18964.36
"8058","2021","Octubre","Murcia, Región de","3",26217.17
"8059","2021","Octubre","Murcia, Región de","4",5270.35
"8060","2021","Octubre","Murcia, Región de","5",7293.43
"8061","2021","Octubre","Navarra, Comunidad Foral de","1",4620.53
"8062","2021","Octubre","Navarra, Comunidad Foral de","2",9623.45
"8063","2021","Octubre","Navarra, Comunidad Foral de","3",14032.71
"8064","2021","Octubre","Navarra, Comunidad Foral de","4",2683.32
"8065","2021","Octubre","Navarra, Comunidad Foral de","5",2247.07
"8066","2021","Octubre","País Vasco","1",17531.65
"8067","2021","Octubre","País Vasco","2",38025.31
"8068","2021","Octubre","País Vasco","3",54646.45
"8069","2021","Octubre","País Vasco","4",10584.97
"8070","2021","Octubre","País Vasco","5",10571.3
"8071","2021","Octubre","Valenciana, Comunidad","1",68832.91
"8072","2021","Octubre","Valenciana, Comunidad","2",64948.91
"8073","2021","Octubre","Valenciana, Comunidad","3",90695.21
"8074","2021","Octubre","Valenciana, Comunidad","4",20920.96
"8075","2021","Octubre","Valenciana, Comunidad","5",26266.13
"8076","2021","Septiembre","Andalucía","1",95334.69
"8077","2021","Septiembre","Andalucía","2",110267.25
"8078","2021","Septiembre","Andalucía","3",143063.94
"8079","2021","Septiembre","Andalucía","4",32137.68
"8080","2021","Septiembre","Andalucía","5",46970
"8081","2021","Septiembre","Aragón","1",14525.74
"8082","2021","Septiembre","Aragón","2",24147.69
"8083","2021","Septiembre","Aragón","3",25801.52
"8084","2021","Septiembre","Aragón","4",5341.2
"8085","2021","Septiembre","Aragón","5",6749.62
"8086","2021","Septiembre","Asturias, Principado de","1",11508.81
"8087","2021","Septiembre","Asturias, Principado de","2",15085.3
"8088","2021","Septiembre","Asturias, Principado de","3",23836.9
"8089","2021","Septiembre","Asturias, Principado de","4",4105.62
"8090","2021","Septiembre","Asturias, Principado de","5",4741.19
"8091","2021","Septiembre","Canarias","1",38175.03
"8092","2021","Septiembre","Canarias","2",28613.52
"8093","2021","Septiembre","Canarias","3",37134.15
"8094","2021","Septiembre","Canarias","4",7643.13
"8095","2021","Septiembre","Canarias","5",11465.3
"8096","2021","Septiembre","Cantabria","1",6081.11
"8097","2021","Septiembre","Cantabria","2",7586.02
"8098","2021","Septiembre","Cantabria","3",11323.89
"8099","2021","Septiembre","Cantabria","4",1667.34
"8100","2021","Septiembre","Cantabria","5",2437.99
"8101","2021","Septiembre","Castilla y León","1",25550.18
"8102","2021","Septiembre","Castilla y León","2",39985.64
"8103","2021","Septiembre","Castilla y León","3",46508.23
"8104","2021","Septiembre","Castilla y León","4",10441.71
"8105","2021","Septiembre","Castilla y León","5",10029.16
"8106","2021","Septiembre","Castilla-La Mancha","1",24905.13
"8107","2021","Septiembre","Castilla-La Mancha","2",24995.47
"8108","2021","Septiembre","Castilla-La Mancha","3",39553.82
"8109","2021","Septiembre","Castilla-La Mancha","4",8998.91
"8110","2021","Septiembre","Castilla-La Mancha","5",10180.45
"8111","2021","Septiembre","Cataluña","1",93870.29
"8112","2021","Septiembre","Cataluña","2",107880.53
"8113","2021","Septiembre","Cataluña","3",119920.75
"8114","2021","Septiembre","Cataluña","4",28720.76
"8115","2021","Septiembre","Cataluña","5",41194.78
"8116","2021","Septiembre","Extremadura","1",10880.84
"8117","2021","Septiembre","Extremadura","2",12870.6
"8118","2021","Septiembre","Extremadura","3",20099.07
"8119","2021","Septiembre","Extremadura","4",3834.16
"8120","2021","Septiembre","Extremadura","5",4846.76
"8121","2021","Septiembre","Galicia","1",29116.82
"8122","2021","Septiembre","Galicia","2",50956.13
"8123","2021","Septiembre","Galicia","3",53111.42
"8124","2021","Septiembre","Galicia","4",9723.44
"8125","2021","Septiembre","Galicia","5",11546.51
"8126","2021","Septiembre","Islas Baleares","1",18521.84
"8127","2021","Septiembre","Islas Baleares","2",16862.11
"8128","2021","Septiembre","Islas Baleares","3",17017.05
"8129","2021","Septiembre","Islas Baleares","4",4177.2
"8130","2021","Septiembre","Islas Baleares","5",6434.78
"8131","2021","Septiembre","La Rioja","1",2483.46
"8132","2021","Septiembre","La Rioja","2",3919.12
"8133","2021","Septiembre","La Rioja","3",5853.15
"8134","2021","Septiembre","La Rioja","4",1198.61
"8135","2021","Septiembre","La Rioja","5",1555.19
"8136","2021","Septiembre","Madrid, Comunidad de","1",43101.87
"8137","2021","Septiembre","Madrid, Comunidad de","2",83351.89
"8138","2021","Septiembre","Madrid, Comunidad de","3",117640.51
"8139","2021","Septiembre","Madrid, Comunidad de","4",24197.51
"8140","2021","Septiembre","Madrid, Comunidad de","5",32384.41
"8141","2021","Septiembre","Murcia, Región de","1",18140.45
"8142","2021","Septiembre","Murcia, Región de","2",21779.14
"8143","2021","Septiembre","Murcia, Región de","3",26430.38
"8144","2021","Septiembre","Murcia, Región de","4",5413.41
"8145","2021","Septiembre","Murcia, Región de","5",8414.6
"8146","2021","Septiembre","Navarra, Comunidad Foral de","1",4760.19
"8147","2021","Septiembre","Navarra, Comunidad Foral de","2",12993.41
"8148","2021","Septiembre","Navarra, Comunidad Foral de","3",13484.76
"8149","2021","Septiembre","Navarra, Comunidad Foral de","4",2207.89
"8150","2021","Septiembre","Navarra, Comunidad Foral de","5",2648.84
"8151","2021","Septiembre","País Vasco","1",18508.56
"8152","2021","Septiembre","País Vasco","2",37934.84
"8153","2021","Septiembre","País Vasco","3",50670.61
"8154","2021","Septiembre","País Vasco","4",9538.81
"8155","2021","Septiembre","País Vasco","5",9855.47
"8156","2021","Septiembre","Valenciana, Comunidad","1",68005.41
"8157","2021","Septiembre","Valenciana, Comunidad","2",65701.81
"8158","2021","Septiembre","Valenciana, Comunidad","3",86261.08
"8159","2021","Septiembre","Valenciana, Comunidad","4",19679.2
"8160","2021","Septiembre","Valenciana, Comunidad","5",26784.11
"8161","2022","Abril","Andalucía","1",83348.99
"8162","2022","Abril","Andalucía","2",88824.37
"8163","2022","Abril","Andalucía","3",138832.52
"8164","2022","Abril","Andalucía","4",29329.37
"8165","2022","Abril","Andalucía","5",43379.8
"8166","2022","Abril","Aragón","1",11493.85
"8167","2022","Abril","Aragón","2",15486.86
"8168","2022","Abril","Aragón","3",24642.35
"8169","2022","Abril","Aragón","4",5180.78
"8170","2022","Abril","Aragón","5",5504.06
"8171","2022","Abril","Asturias, Principado de","1",10647.64
"8172","2022","Abril","Asturias, Principado de","2",12755.96
"8173","2022","Abril","Asturias, Principado de","3",22062.74
"8174","2022","Abril","Asturias, Principado de","4",3923.29
"8175","2022","Abril","Asturias, Principado de","5",4200.92
"8176","2022","Abril","Canarias","1",37155.64
"8177","2022","Abril","Canarias","2",25892.41
"8178","2022","Abril","Canarias","3",34677.29
"8179","2022","Abril","Canarias","4",6570.71
"8180","2022","Abril","Canarias","5",9097.35
"8181","2022","Abril","Cantabria","1",5694.09
"8182","2022","Abril","Cantabria","2",6172.19
"8183","2022","Abril","Cantabria","3",10044.76
"8184","2022","Abril","Cantabria","4",1639.65
"8185","2022","Abril","Cantabria","5",2170.35
"8186","2022","Abril","Castilla y León","1",24646.94
"8187","2022","Abril","Castilla y León","2",30228.06
"8188","2022","Abril","Castilla y León","3",51926.84
"8189","2022","Abril","Castilla y León","4",10593.2
"8190","2022","Abril","Castilla y León","5",9904.84
"8191","2022","Abril","Castilla-La Mancha","1",19903.01
"8192","2022","Abril","Castilla-La Mancha","2",20629.94
"8193","2022","Abril","Castilla-La Mancha","3",35169.55
"8194","2022","Abril","Castilla-La Mancha","4",8466.45
"8195","2022","Abril","Castilla-La Mancha","5",9097.72
"8196","2022","Abril","Cataluña","1",84171.94
"8197","2022","Abril","Cataluña","2",91771.94
"8198","2022","Abril","Cataluña","3",120083.71
